
 'MICER spectrum':

  detector  wavelength      value      rel. std. dev.
        23      227       1.11289E-02   0.0477
        24      227       1.21371E-02   0.0475
        25      227       1.25469E-02   0.0497
        26      227       1.30854E-02   0.0535
        27      227       1.50638E-02   0.0442
        28      227       1.48452E-02   0.0525
        29      227       1.36387E-02   0.0551
        30      227       1.38610E-02   0.0607
        31      227       1.58038E-02   0.0531
        32      227       1.84688E-02   0.0509
         1      228       6.62321E-03   0.1249
         2      228       6.86561E-03   0.1199
         3      228       7.26414E-03   0.1274
         4      228       6.19131E-03   0.0992
         5      228       5.92779E-03   0.0939
         6      228       6.16428E-03   0.0927
         7      228       6.53206E-03   0.1073
         8      228       7.12797E-03   0.1162
         9      228       5.93308E-03   0.1236
        10      228       6.06696E-03   0.1334
        11      228       6.14497E-03   0.1355
        12      228       6.46619E-03   0.1562
        13      228       5.95037E-03   0.1404
        14      228       5.01175E-03   0.1462
        15      228       5.59397E-03   0.1492
        16      228       4.87687E-03   0.1257
        17      228       7.42068E-03   0.0568
        18      228       7.38306E-03   0.0596
        19      228       8.24246E-03   0.0592
        20      228       9.61832E-03   0.0642
        21      228       1.08329E-02   0.0504
        22      228       1.05344E-02   0.0495
        23      228       1.03516E-02   0.0490
        24      228       1.10961E-02   0.0501
        25      228       1.19205E-02   0.0630
        26      228       1.36810E-02   0.0607
        27      228       1.51099E-02   0.0514
        28      228       1.57678E-02   0.0547
        29      228       1.43790E-02   0.0569
        30      228       1.36293E-02   0.0591
        31      228       1.53680E-02   0.0541
        32      228       1.63930E-02   0.0552
         1      229       5.86403E-03   0.1088
         2      229       5.95795E-03   0.1135
         3      229       6.30372E-03   0.1190
         4      229       7.15640E-03   0.1353
         5      229       6.72668E-03   0.1320
         6      229       6.48158E-03   0.1249
         7      229       6.03700E-03   0.1173
         8      229       5.24668E-03   0.1139
         9      229       5.46329E-03   0.1392
        10      229       5.54936E-03   0.1407
        11      229       5.56076E-03   0.1505
        12      229       5.45009E-03   0.1421
        13      229       4.48417E-03   0.1275
        14      229       4.75140E-03   0.1370
        15      229       4.49604E-03   0.1525
        16      229       4.51272E-03   0.1379
        17      229       7.55394E-03   0.0484
        18      229       8.22850E-03   0.0639
        19      229       8.69385E-03   0.0592
        20      229       9.10301E-03   0.0532
        21      229       1.07337E-02   0.0587
        22      229       1.08590E-02   0.0520
        23      229       1.11241E-02   0.0500
        24      229       1.18246E-02   0.0528
        25      229       1.17749E-02   0.0551
        26      229       1.24640E-02   0.0530
        27      229       1.46221E-02   0.0536
        28      229       1.45897E-02   0.0568
        29      229       1.18880E-02   0.0605
        30      229       1.17761E-02   0.0668
        31      229       1.41759E-02   0.0589
        32      229       1.68320E-02   0.0616
         1      230       5.27257E-03   0.0951
         2      230       5.27045E-03   0.0968
         3      230       5.65338E-03   0.1204
         4      230       5.34845E-03   0.1126
         5      230       5.61817E-03   0.1100
         6      230       6.18139E-03   0.1155
         7      230       5.93099E-03   0.1129
         8      230       6.44465E-03   0.1176
         9      230       6.45880E-03   0.1135
        10      230       6.11927E-03   0.1290
        11      230       5.40733E-03   0.1360
        12      230       5.27121E-03   0.1249
        13      230       5.48794E-03   0.1220
        14      230       5.05889E-03   0.1421
        15      230       4.58351E-03   0.1180
        16      230       4.90047E-03   0.1239
        17      230       7.68303E-03   0.0657
        18      230       7.92029E-03   0.0588
        19      230       8.11574E-03   0.0598
        20      230       8.73738E-03   0.0540
        21      230       1.03528E-02   0.0541
        22      230       9.90715E-03   0.0482
        23      230       9.80348E-03   0.0494
        24      230       1.11286E-02   0.0587
        25      230       1.14978E-02   0.0575
        26      230       1.24135E-02   0.0479
        27      230       1.51469E-02   0.0483
        28      230       1.53368E-02   0.0577
        29      230       1.29410E-02   0.0641
        30      230       1.20512E-02   0.0613
        31      230       1.55718E-02   0.0613
        32      230       1.53225E-02   0.0536
         1      231       6.21453E-03   0.0986
         2      231       6.28707E-03   0.0980
         3      231       6.36116E-03   0.0921
         4      231       6.86653E-03   0.1006
         5      231       6.83668E-03   0.1007
         6      231       6.03618E-03   0.0934
         7      231       6.96210E-03   0.0991
         8      231       6.81276E-03   0.1109
         9      231       6.69037E-03   0.1140
        10      231       5.34811E-03   0.1285
        11      231       5.65731E-03   0.1364
        12      231       5.70467E-03   0.1302
        13      231       5.73717E-03   0.1232
        14      231       6.07211E-03   0.1268
        15      231       5.69595E-03   0.1290
        16      231       5.37505E-03   0.1215
        17      231       7.54702E-03   0.0592
        18      231       7.75693E-03   0.0642
        19      231       7.73757E-03   0.0608
        20      231       9.09148E-03   0.0616
        21      231       9.78107E-03   0.0552
        22      231       9.99065E-03   0.0515
        23      231       1.03845E-02   0.0531
        24      231       1.09987E-02   0.0570
        25      231       1.08984E-02   0.0594
        26      231       1.20993E-02   0.0605
        27      231       1.37353E-02   0.0557
        28      231       1.40862E-02   0.0570
        29      231       1.22487E-02   0.0637
        30      231       1.24182E-02   0.0617
        31      231       1.38146E-02   0.0639
        32      231       1.41116E-02   0.0526
         1      232       6.14112E-03   0.1066
         2      232       6.47434E-03   0.1127
         3      232       6.52323E-03   0.1332
         4      232       6.38464E-03   0.1530
         5      232       6.13910E-03   0.1443
         6      232       6.39087E-03   0.1257
         7      232       5.79379E-03   0.1085
         8      232       5.31053E-03   0.1036
         9      232       4.97023E-03   0.1067
        10      232       5.42956E-03   0.1176
        11      232       4.88562E-03   0.1266
        12      232       4.62114E-03   0.1190
        13      232       4.42626E-03   0.1206
        14      232       4.27430E-03   0.1300
        15      232       4.91940E-03   0.1338
        16      232       4.90115E-03   0.1388
        17      232       6.69915E-03   0.0496
        18      232       7.33354E-03   0.0741
        19      232       8.18352E-03   0.0651
        20      232       8.27946E-03   0.0529
        21      232       8.83057E-03   0.0466
        22      232       9.44045E-03   0.0535
        23      232       1.00988E-02   0.0569
        24      232       1.01128E-02   0.0533
        25      232       1.09535E-02   0.0580
        26      232       1.09272E-02   0.0563
        27      232       1.28340E-02   0.0501
        28      232       1.39211E-02   0.0572
        29      232       1.21279E-02   0.0603
        30      232       1.11968E-02   0.0618
        31      232       1.39196E-02   0.0597
        32      232       1.57880E-02   0.0629
         1      233       5.87296E-03   0.1072
         2      233       5.58647E-03   0.0979
         3      233       5.32106E-03   0.0954
         4      233       5.14223E-03   0.1019
         5      233       5.32388E-03   0.0997
         6      233       5.22711E-03   0.1042
         7      233       5.29021E-03   0.1008
         8      233       5.63717E-03   0.1120
         9      233       5.16218E-03   0.1176
        10      233       6.16595E-03   0.2433
        11      233       6.42553E-03   0.2446
        12      233       6.03799E-03   0.2198
